Date,Close_NVDA,Close_QQQ,Close_^VIX,Volume_NVDA,Close_SMH,Close_SOXX,Close_XSD,Close_^DJI,Close_^GSPC,Close_^IXIC,Volume_QQQ,Volume_SMH,Volume_SOXX,Volume_XSD,Volume_^DJI,Volume_^GSPC,Volume_^IXIC,rsi,macd,macd_diff,stoch_k,stoch_d,Month,Dayofweek,target
2015-03-27,0.41549513526087767,97.87737274169922,2.776954160759018,19.578467194400705,3.24924212795198,28.151378631591797,41.8170280456543,17712.66015625,2061.02001953125,4891.22021484375,17.33828823064853,16.562999461278938,13.968661595458439,11.61909465356394,18.4523732003729,21.824724072396826,21.241255736492135,41.92217473215399,6.347174784512791e-06,-0.0069678789607245,29.206297890049388,16.01609958399388,3,4,0.5172892808914185
2015-03-30,0.4169253749300346,98.99974822998048,2.7414849919454967,19.349895602345168,3.2573650224071686,28.511180877685547,42.20230484008789,17976.310546875,2086.239990234375,4947.43994140625,17.235536268919002,16.12778862196461,14.058692787143908,12.329179263520874,18.460286008156412,21.794058044597445,21.299047395283363,43.01860770076722,-0.0013038270049313477,-0.0066231228100349,32.063585876320005,25.820097745068313,3,0,0.5042786598205566
2015-03-31,0.4083134875015972,97.9515609741211,2.790551420272212,19.694019153091556,3.2476791057885728,28.19036102294922,41.702880859375,17776.119140625,2067.889892578125,4900.8798828125,17.232847034309145,15.515081818959308,12.921228351935461,12.055255569732177,18.59857586016371,21.940120315399067,21.331758860634576,38.34169669928583,-0.003349234575735514,-0.0069386359854793,14.920643316286954,25.396842360885447,3,1,0.5062060952186584
2015-04-01,0.40959396942945475,97.44141387939452,2.779440175877725,19.6169277842705,3.238249393684535,28.007457733154297,41.33189392089844,17698.1796875,2059.68994140625,4880.22998046875,17.311123810564855,15.667078786871977,13.346308207608848,12.973865689268807,18.45372860767349,21.988315866812968,21.35185316334124,39.39291434442852,-0.00475778610782887,-0.0066823270402062,17.460254157143225,21.481494449916728,4,2,0.5074107646942139
2015-04-02,0.4103934536344618,97.50634765625,2.7517480612367198,19.07406787114124,3.2408776360939,27.944488525390625,41.25579833984375,17763.240234375,2066.9599609375,4886.93994140625,16.768554565345926,15.562447157891121,13.375144951123055,11.745631152988125,18.285662543719855,21.85336387301679,21.170301460003504,40.08052379871991,-0.005710387541168642,-0.0061119420637879,19.047540383588043,17.142812619006076,4,3,0.5221078395843506
2015-04-06,0.42009611079567366,98.30406188964844,2.756205228447844,20.061353724753264,3.2433244903802554,28.06741714477539,41.336673736572266,17880.849609375,2080.6201171875,4917.31982421875,17.012185803546153,15.69503682711153,13.874534841098058,11.457423325808623,18.429144832280212,21.91808790096444,21.27574766775661,47.85356151343642,-0.0052256242976184055,-0.0044996166935706,38.41257371058115,24.97345608377081,4,0,0.5266858339309692
2015-04-07,0.42309926435578826,98.13709259033205,2.7587432984957503,19.841289573902582,3.2438480435871244,28.07941436767578,41.289093017578125,17875.419921875,2076.330078125,4910.22998046875,16.779721255796492,15.13966378857448,13.858283607937414,11.33381076072374,18.094257857044166,21.84347978759849,21.176212317256308,50.028150663520144,-0.004422721045097118,-0.0029542645740545,44.44459122125953,33.9682351051429,4,1,0.5305407047271729
2015-04-08,0.42562107475510863,98.91626739501952,2.7067159475307503,19.71932352592422,3.2485477283392807,28.24431610107422,41.583988189697266,17902.509765625,2081.89990234375,4950.81982421875,17.068474755722654,15.16327222918859,13.683464918204994,11.610061250069942,18.156975593899475,21.906626666849125,21.262218170620415,51.84901260898736,-0.0034364828983487385,-0.0015713145913573,49.523812902972075,44.12699261160426,4,2,0.5428285598754883
2015-04-09,0.4336174588966242,99.5377426147461,2.6454653367401053,19.754185958244555,3.258053254942731,28.613121032714844,42.016807556152344,17958.73046875,2091.179931640625,4974.56005859375,16.95597937999742,15.468161396362701,13.300678586159451,10.373522431293592,18.2784257079002,21.877741627658697,21.27124272692131,57.202326391815895,-0.001645845812541796,0.0001791030590851,65.71443084859366,53.22761165760843,4,3,0.5483699440956116
2015-04-10,0.4372027285898015,99.9458465576172,2.6085981165124394,19.371287878639567,3.2637135006199394,28.73005485534668,42.19278717041016,18057.650390625,2102.06005859375,4995.97998046875,16.658342261644517,14.922223613310292,12.487111450262473,11.927687224983487,18.57262900881475,21.872634609595142,21.12488355399492,59.394759989019775,0.0002200846519259795,0.001637130313223,88.12251175181025,67.78691850112533,4,4,0.5433103442192078
2015-04-13,0.43392968356479716,99.69539642333984,2.704042151617877,19.282405467738336,3.257020654995314,28.55915069580078,42.11668395996094,17977.0390625,2092.429931640625,4988.25,16.693781675303136,15.608136485042621,12.986545945209913,10.766398604507042,18.603752027963953,21.79087581569356,21.15776533862051,56.54640647052274,0.00127616309549755,0.0021551993432128,87.8152197422029,80.55072078086894,4,0,0.538732647895813
2015-04-14,0.43095912169961287,99.4078598022461,2.685804597355568,19.210391868026342,3.24820031058305,28.268312454223633,41.545936584472656,18036.69921875,2095.840087890625,4977.2900390625,16.98333310174469,15.581131540663165,13.406340093494261,11.700242855114809,18.232300884647366,21.917573080171422,21.17520732401013,54.02215203452479,0.0017237974986623345,0.0020828045573864,79.8321818532496,85.25663778242091,4,1,0.5452377796173096
2015-04-15,0.4351778011728339,100.02935028076172,2.62756296121466,19.310873880810412,3.265934653086739,28.739051818847656,42.40205764770508,18112.609375,2106.6298828125,5011.02001953125,16.866138178219057,15.667926177923487,13.004257539652954,11.209127560632263,18.548282097348128,22.112994295049727,21.308566080485527,56.96231130250767,0.002572476136802807,0.0023466466067145,91.17647149953788,86.2746243649968,4,2,0.5418647527694702
2015-04-16,0.432992562325266,99.8901824951172,2.6100698207912507,18.86076626285063,3.2616590540894546,28.616119384765625,42.58280563354492,18105.76953125,2104.989990234375,5007.7900390625,16.60023169639818,16.196611131475464,13.167720990438283,11.259335592686217,18.30997263313863,21.957026543773278,21.231798835253894,54.99840528738913,0.0029393855428212125,0.0021716548691135,84.01842384776106,85.00902573351618,4,3,0.5348775386810303
2015-04-17,0.42845059849572564,98.33187866210938,2.700689869753188,19.49785146639732,3.24924212795198,28.208349227905273,41.764705657958984,17826.30078125,2081.179931640625,4931.81005859375,17.65526392201124,15.545536634666771,13.117754774087143,10.981914140544825,18.7489767964909,22.01183710981335,21.40898046489276,51.070406477729954,0.002637555175072613,0.0014951853445116,70.77629413772405,81.99039649500766,4,4,0.5322274565696716
2015-04-20,0.42672253064350724,99.80673217773438,2.6602595506039637,19.26062592955456,3.2571929269507396,28.448217391967773,42.11191940307617,18034.9296875,2100.39990234375,4994.60009765625,17.18093916301216,15.0842596364123,12.894461020916928,11.58989576532275,18.4517917486711,21.821931457858998,21.221820479838712,49.6228260319853,0.0021600650046922107,0.0008132387091505,65.75387309599307,73.51619702715941,4,0,0.5315044522285461
2015-04-21,0.42625055438966425,100.2333984375,2.6567569067146595,19.25557051714757,3.2633713858387363,28.64310073852539,42.31645584106445,17949.58984375,2097.2900390625,5014.10009765625,16.94050642377469,15.207986026618766,13.026955392817271,10.900454637442037,18.37128040416365,21.899891082737426,21.266322418302533,49.2129813287974,0.0017036288691972634,0.0002847359621356,64.38363924528804,66.97126882633505,4,1,0.5375280380249023
2015-04-22,0.4301759566460176,100.78069305419922,2.6181254963566425,19.150256285947,3.280672854848643,29.047876358032227,42.37828063964844,18038.26953125,2107.9599609375,5035.169921875,16.880265082573633,15.422104630516237,13.019003082193365,10.606609816118151,18.329223144421235,21.93177234877153,21.251762406412453,52.716814647059294,0.00180623332192644,0.0003100165093973,74.64159746316352,68.2597032681482,4,2,0.5353594422340393
2015-04-23,0.4287645179488246,101.16095733642578,2.601207071525431,19.373804729727215,3.2707017265713163,28.598127365112305,41.87887954711914,18058.689453125,2112.929931640625,5056.06005859375,17.198991967749777,15.473052875679395,13.286013367012389,11.282266241614355,18.423077878528144,22.014334264988122,21.34310011435534,51.34345586451962,0.001693364443422726,0.0001575599680836,70.33504188271336,69.7867595303883,4,3,0.5307818055152893
2015-04-24,0.42577858889339903,102.5337905883789,2.5870118698548024,19.30014150672587,3.2604585651042917,28.12738990783691,40.49480819702149,18080.140625,2117.68994140625,5092.080078125,17.29699987777793,15.901878183852082,13.35442861188315,12.610206868403342,18.595725900169736,21.939892245976186,21.36256382854864,48.47280486459663,0.001220986833280122,-0.0002524051882885,37.209702578531186,60.72878064146936,4,4,0.5348775386810303
2015-04-27,0.42845059849572564,102.2740707397461,2.647592223960215,19.330776329474176,3.2681507377156915,28.199352264404297,40.55662536621094,18037.970703125,2108.919921875,5060.25,17.253403062313218,17.131796211376304,13.296654442607135,11.839354580719126,18.61220978975419,21.958373870493862,21.499130606492947,51.1068219090336,0.0011632219007901038,-0.0002481912189411,46.21838706970062,51.25437717698171,4,0,0.5375280380249023
2015-04-28,0.4301759566460176,102.06999206542967,2.5960006859149227,19.272897917510313,3.26746942198429,28.226333618164062,40.746883392333984,18110.140625,2114.760009765625,5055.419921875,17.422344493867943,15.687435958042808,14.000080418760906,11.498836682527127,18.643264146412495,21.989162184113727,21.432532399878244,52.7887533028539,0.0013158931711678222,-7.626446900224084e-05,55.462814618046174,46.29696808875932,4,1,0.5334320068359375
2015-04-29,0.42750836504072726,101.4299774169922,2.6665335447577023,19.08930980182269,3.2604585651042917,28.070417404174805,40.69456100463867,18035.529296875,2106.85009765625,5023.64013671875,17.34316145557335,15.899093636628047,13.57280312585167,11.691916481667727,18.44126738735699,22.128129221894348,21.349899213982404,49.93021707490296,0.0010941683906319562,-0.0002386052769809,41.17665240876519,47.619284698837326,4,2,0.5348775386810303
2015-04-30,0.42845059849572564,99.83455657958984,2.7440606508911505,19.203869709756436,3.2504560758069263,27.827560424804688,40.2712516784668,17840.51953125,2085.510009765625,4941.419921875,17.601528088443075,15.664311924985288,14.658843855562095,12.303203893455684,18.676717346309736,22.229492034728622,21.542732844625586,50.93988816463604,0.0010231552555926588,-0.000247754904591,46.21838706970062,47.619284698837326,4,3,0.5481288433074951
2015-05-01,0.4370470038147204,101.1517105102539,2.6173958189118265,19.364462125379887,3.2774727431558044,28.601123809814453,41.18444061279297,18024.060546875,2108.2900390625,5005.39013671875,17.30820178587874,15.931284149431512,14.236652801754403,11.979178318844294,18.334032948131817,21.94096105707719,21.34082703108902,59.08508405507082,0.0020113769521345527,0.0005935738924585,94.01707481999574,60.47070476615386,5,4,0.5447558760643005
2015-05-04,0.43486588884509825,101.3186492919922,2.6282852601762876,19.117421465004504,3.2722292020955126,28.544160842895508,41.227264404296875,18070.400390625,2114.489990234375,5016.93017578125,16.97282161171415,15.51303278824771,13.403626391713884,11.316922746420394,18.26997413815422,21.85194812435733,21.235011038371233,56.51314515763241,0.0024936993501444658,0.0008615871754485,78.04860120853866,72.76135436607835,5,0,0.5307818055152893
2015-05-05,0.42577858889339903,99.66758728027344,2.7285062370776063,19.49543740640926,3.253743752103938,27.92349624633789,40.39967346191406,17928.19921875,2089.4599609375,4939.330078125,17.683441666062322,16.323661699150367,13.525426937436322,11.321777065973317,18.37296001822973,22.056673529932755,21.450568037539554,47.3225006824342,0.0017308581341408163,7.770632370700681e-05,30.8947734486786,67.653483159071,5,1,0.5324683785438538
2015-05-06,0.42687975471247885,98.98117065429688,2.781920026048249,19.57278324850779,3.253570958567357,27.890514373779297,40.485294342041016,17841.98046875,2080.14990234375,4919.64013671875,17.569409690878366,16.008526402106177,14.150124640714944,11.05723491317159,18.424971535326705,22.05621479981632,21.48622821792151,48.41294655680419,0.001247446618588488,-0.0003251404849865,36.58591217696998,48.50976227806242,5,2,0.5418647527694702
2015-05-07,0.432992562325266,99.5748062133789,2.7806808992320287,20.09696202120499,3.2604585651042917,28.19635581970215,41.032257080078125,17924.060546875,2088.0,4945.5400390625,17.194319205236063,15.751399375074472,13.741326736780241,10.518700218288165,18.208971582621704,22.02526512884289,21.437665574029293,54.11217744158557,0.00160297743347741,2.4717919859516303e-05,68.29285184411353,45.25784582325404,5,3,0.5018693208694458
2015-05-08,0.40671054614111124,100.81776428222656,2.6290069689909954,20.860025015535456,3.26951205071132,28.478195190429688,41.35093307495117,18191.109375,2116.10009765625,5003.5498046875,17.312723961174942,15.909150942281617,13.395440819535605,12.385059481651881,18.368966318796435,21.946876549414835,21.405736223347606,35.921058209252735,-0.0013247132127695784,-0.0023241088012791,14.225907056901926,39.70155702599515,5,4,0.497050791978836
2015-05-11,0.40349703403948894,100.42818450927734,2.6979998909369054,20.1147244775119,3.2691719142958573,28.496185302734375,41.436546325683594,18105.169921875,2105.330078125,4993.56982421875,16.79507793066491,15.721253408853181,13.112315061750808,10.687411927154141,18.270439092242974,21.819431802805386,21.272190391633973,34.41977973765836,-0.003982397966269077,-0.0039910848147135,9.99997920720185,30.83957936940577,5,0,0.5018693208694458
2015-05-12,0.40671054614111124,99.97367095947266,2.6986730161857935,19.778575633122575,3.2618303096390044,28.238330841064453,41.289093017578125,18068.23046875,2099.1201171875,4976.18994140625,17.331969309665958,15.659134983150263,13.811503540582295,10.2328272702548,18.307176054357516,21.86733575925782,21.25734108205735,37.24433299539913,-0.005632353627237644,-0.0045191933737512,17.99969376249667,14.07519334220015,5,1,0.5047607421875
2015-05-13,0.40863391027223045,100.1777572631836,2.691920834679226,19.54731019731108,3.2666170876633744,28.412233352661133,41.38422775268555,18060.490234375,2098.47998046875,4981.68994140625,16.847497660397163,15.281817087829854,12.883854887671184,10.173552856959743,18.260277234199187,21.939441878267182,21.237441842510016,38.94370682483016,-0.006630124969368729,-0.0044184808999475,22.80002716894449,16.93323337954767,5,2,0.5129522085189819
2015-05-14,0.41406284707599134,101.643310546875,2.6203112701361366,19.495860629049716,3.2764600123793035,28.75104331970215,41.98350524902344,18252.240234375,2121.10009765625,5050.7998046875,16.989564775513866,15.93133236427106,13.683464918204994,12.259618151783465,18.332723476112637,21.89442821854718,21.278282494218107,43.60306833257364,-0.006687023935155249,-0.0035806079967198,36.399487487396854,25.733069472946003,5,3,0.5131934285163879
2015-05-15,0.4142222709946321,101.643310546875,2.5937610632532153,19.189973823325,3.277809996389704,28.79901885986328,41.9787483215332,18272.560546875,2122.72998046875,5048.2900390625,16.990952689126352,15.707417126581333,12.845821686490329,11.645715332733134,18.499676759419298,21.852109840881504,21.234447397959222,43.73922472227887,-0.0066365348056043015,-0.0028238251175148,36.799960571212445,31.999825075851263,5,4,0.5124707221984863
2015-05-18,0.41374455351136474,102.08856201171876,2.6195831864394807,19.599249585813592,3.2862068548353576,29.08086395263672,42.73024368286133,18298.880859375,2129.199951171875,5078.43994140625,16.6851750027928,15.086225983862825,13.346308207608848,10.936689829317784,18.18597056891211,21.78389584563288,21.220319055636303,43.40114666748373,-0.006578865958717064,-0.0022126191603363,35.600124608458785,36.26652422235603,5,0,0.5092755556106567
2015-05-19,0.4116297712067702,101.97723388671876,2.6282852601762876,19.35208863757036,3.2845331428317346,28.97591781616211,42.40682601928711,18312.390625,2127.830078125,5070.02978515625,16.46966063124273,15.20738954598583,13.032878398126998,11.063524143191238,18.283714900347096,21.915984551197358,21.283441468711455,41.860624536915104,-0.0067121606064520145,-0.0018774420555112,30.295513753252813,34.23186631097468,5,1,0.5092755556106567
2015-05-20,0.4116297712067702,102.04217529296876,2.630448963323681,19.097820491447177,3.2873769169228213,29.038881301879883,42.42108917236328,18285.400390625,2125.85009765625,5071.740234375,16.86629435241721,14.929799654165922,13.663059599458618,13.115944822481827,18.199909389253595,21.830467795544763,21.303708937652747,41.860624536915104,-0.006740350658450942,-0.0015246578881069,30.295513753252813,32.0637173716548,5,2,0.505644679069519
2015-05-21,0.40922116466738984,102.57089233398438,2.573375271587755,19.294865327967525,3.2892127227599057,29.1857967376709,42.57329177856445,18285.740234375,2130.820068359375,5090.7900390625,16.63520952218928,14.852035009004293,13.039418629549317,11.389638560778947,18.249536499615154,21.84509322478029,21.244241772162177,39.98992240179148,-0.0069735514022879076,-0.0014075705387193,24.267537876378444,28.286188460961355,5,3,0.5049185752868652
2015-05-22,0.4087387939378047,102.46884155273438,2.5748996970306925,19.174885398517073,3.290045950880236,29.245771408081055,42.83487319946289,18232.01953125,2126.06005859375,5089.35986328125,16.421439509834244,14.365018865556337,12.926350926565435,10.457401400981889,18.18356504774715,21.667895209880747,21.1582379666675,39.60871476747152,-0.0071345503431687425,-0.0012557673516433,26.447250524445565,27.00343405135894,5,4,0.501771867275238
2015-05-26,0.40664565583755125,101.2908172607422,2.7120422502347417,19.37516089199121,3.2823532497186134,29.02088928222656,42.235591888427734,18041.5390625,2104.199951171875,5032.75,17.053734043902118,15.296387789008223,13.573949694361803,12.304110918882833,18.51088702097594,21.929874165525238,21.272513778887063,37.92161679534035,-0.007428854487662077,-0.0012417778830812,20.4562977331807,23.72369537800157,5,1,0.5286396145820618
2015-05-27,0.4243781990881623,102.9233627319336,2.6581594635674883,19.884704371880797,3.3176492943233473,30.160259246826172,43.814666748046875,18162.990234375,2123.47998046875,5106.58984375,17.23561804455999,16.55288658918831,14.090184135642808,12.174587138384211,18.38401676995422,21.863646872143626,21.316344033081464,55.392559813592214,-0.005445657024757996,0.0006033819477175,71.60970354678588,39.50441726813738,5,2,0.5359011888504028
2015-05-28,0.42911730248068697,102.69145965576172,2.6609586228916786,19.607474838557504,3.318944907362724,30.190235137939453,43.74809265136719,18126.119140625,2120.7900390625,5097.97998046875,16.66635583596527,16.448161769292643,14.019105065827203,12.661600124083094,18.027786307830674,21.815306580567015,21.27796670987914,58.76989814635037,-0.0032499041390452177,0.0022469621693575,96.36156489768742,62.80918872588467,5,3,0.53565913438797
2015-05-29,0.4289596923819351,102.07927703857422,2.697326248021437,19.630142459604876,3.323144145787697,30.304182052612305,43.7908935546875,18010.6796875,2107.389892578125,5070.02978515625,17.229393832346755,16.28542209083713,14.410935201324154,11.638685488579059,18.75579492311657,22.091240920318004,21.428425577433384,58.61060010755959,-0.0015084501028934248,0.003194051669066,92.47710144878975,86.81612329775436,5,4,0.541710376739502
2015-06-01,0.4328924343740318,102.42247772216795,2.7060482162691324,19.736177036446954,3.3197538052974274,30.322166442871097,43.91930389404297,18040.369140625,2111.72998046875,5082.93017578125,17.01704492517208,15.803932838168214,14.089956163627665,11.76446986680519,18.265663033362543,21.825773861040226,21.366234891087807,61.42555423728437,0.00035790825248737616,0.0040492898915037,90.10929925532636,92.98265520060116,6,0,0.5310600996017456
2015-06-02,0.4259603710335922,102.09780883789062,2.723923535240007,19.22851283704869,3.305912543842221,29.98335838317871,43.62916564941406,18011.939453125,2109.60009765625,5076.52001953125,16.783337113679494,15.556573221536665,13.752252283627595,11.008760940077243,18.166433460481727,21.838194290427396,21.27124272692131,54.41143108451294,0.0009670189607076307,0.0037270434052073,67.48765755237207,83.35801941882939,6,1,0.5252507925033569
2015-06-03,0.4221588506388437,102.4039077758789,2.6851226860500543,19.34011852267582,3.2991669851859404,29.77947235107422,43.6719856262207,18076.26953125,2114.070068359375,5099.22998046875,16.836286650721057,15.070670936089536,15.09777712606798,11.352768449837729,18.107612498786317,21.85466149712638,21.33989907694587,50.99110999131882,0.0009701097118895512,0.0029841097211447,55.66485818713995,71.08727166494613,6,2,0.5346910357475281
2015-06-04,0.4283290811363903,101.624755859375,2.7542974546957266,19.595364792660884,3.2877109182024538,29.50962829589844,43.46271133422851,17905.580078125,2095.840087890625,5059.1201171875,17.261509238203885,15.698207174363626,14.39627316740113,11.61549107852535,18.353151097857385,21.886432271942518,21.31877813823087,55.84812468877301,0.0017135424346166812,0.0029828325504,74.87714976418201,66.00988850123134,6,3,0.5388056039810181
2015-06-05,0.43100653367584046,101.38359832763672,2.721953108779221,19.56273559365494,3.284868166549761,29.51262092590332,43.662452697753906,17849.4609375,2092.830078125,5068.4599609375,16.935303940985786,15.01926363815263,14.084010575524983,11.34333452885509,18.305718736700992,21.899977407905862,21.33460082909977,57.810684053733944,0.002603546228673764,0.0030998076491483,83.25090482226845,71.26430425786347,6,4,0.5264613032341003
2015-06-08,0.4229521828774405,100.35404205322266,2.790551420272212,19.652692752826564,3.26746942198429,28.957927703857425,42.83013153076172,17766.55078125,2079.280029296875,5021.6298828125,17.01618986585033,15.974179205574181,14.128641786023868,11.181653682515929,18.27334016764114,21.793872949547243,21.261050771278846,50.55081600964765,0.0022886813382508664,0.0022273372954495,58.128426605309734,72.08549373058672,6,0,0.5291237831115723
2015-06-09,0.4246948805775948,100.18704223632812,2.738902681846048,19.36415075409947,3.2684912215887483,28.939937591552734,42.83487319946289,17764.0390625,2080.14990234375,5013.8701171875,17.131680085063987,15.83443229264691,14.313555455083366,10.889323003601277,18.32141275333732,21.83333886670878,21.28535855532674,51.95233011579863,0.0022278056292771263,0.0017330591671628,63.5469670391679,68.30876615558202,6,1,0.5196837186813354
2015-06-10,0.41850223339166587,101.55982971191406,2.6546494431534917,20.087368179075877,3.28302436022694,29.29973602294922,43.534061431884766,18000.400390625,2105.199951171875,5076.68994140625,17.226588994152657,15.57993325940269,14.084698411779824,12.850557278777309,18.390015339952885,21.95124418891203,21.307144877575244,46.87903301075027,0.0014030318787542828,0.0007254293788326,44.33503937493567,55.3368110064711,6,2,0.5252507925033569
2015-06-11,0.4221588506388437,101.70823669433594,2.6282852601762876,19.46114118784432,3.2841980068351995,29.290746688842773,43.548316955566406,18039.369140625,2108.860107421875,5082.509765625,16.68304013045098,15.054290793533072,14.294412603608974,10.859018228147887,18.309637456333473,21.863851457411577,21.208127290650374,49.981133192755614,0.001184047745027647,0.0004049294373493,55.66485818713995,54.51562153374784,6,3,0.5109696984291077
2015-06-12,0.4127516291048116,100.8734359741211,2.6932748974531537,19.595414218090127,3.2759532621223424,29.02689552307129,43.2724609375,17898.83984375,2094.110107421875,5051.10009765625,17.11879374230952,14.914389810994228,13.395440819535605,10.85516473308054,18.24346613646543,21.72367710505359,21.080170755139036,43.03792270460839,-0.00013976605557609396,-0.0007356763138114,26.60071902281757,42.20020552829774,6,4,0.5100016593933105
2015-06-15,0.41211074976219636,100.37255096435548,2.796671413702825,19.54088491119265,3.273246224437729,28.96692657470703,43.35332107543945,17791.169921875,2084.429931640625,5029.97021484375,17.257171501917526,15.434621733168756,13.62713189387767,10.943781931879723,18.3364292023838,21.842193693556375,21.305637869705603,42.605867029134835,-0.001252354029458346,-0.0014792312341895,14.99998972855593,32.42185564617115,6,0,0.5162947773933411
2015-06-16,0.4162697125092166,100.91983032226562,2.760642677762601,19.36416632496632,3.2774727431558044,29.047876358032227,43.47697830200195,17904.48046875,2096.2900390625,5055.5498046875,16.616255460882208,14.997115353214264,13.428672386298567,11.608244735642321,18.165917531159256,21.79481520640731,21.226958079135485,46.37477253228309,-0.0016078421250518388,-0.0014681824625532,28.65146183641222,23.417390195928572,6,1,0.5223463773727417
2015-06-17,0.4202528139495924,101.19807434082033,2.740840023925201,19.26888105843392,3.2783158068567566,29.071866989135746,43.58637237548828,17935.740234375,2100.43994140625,5064.8798828125,16.96382232052857,14.850544220203998,13.496958196981975,12.037659911047468,18.341745766685563,21.893342607133167,21.261406972541955,49.78931792828901,-0.001386002914937813,-0.0009968087417632,42.69708290544032,28.78284482346949,6,2,0.5310600996017456
2015-06-18,0.4259603710335922,102.67292022705078,2.6525374616006543,19.517304393253966,3.2918767969763207,29.482646942138672,44.10003280639648,18115.83984375,2121.239990234375,5132.9501953125,17.577463901538387,15.287524023949732,13.588360240271818,10.85516473308054,18.36368703301874,21.981829094338252,21.35343061884859,54.301474046728885,-0.0005018542924985265,-8.946009864895486e-05,62.92142703690379,44.75665725958544,6,3,0.5293658971786499
2015-06-19,0.4248532032092804,102.16529846191406,2.7053799750962626,19.689474532331968,3.2883786574487206,29.33572578430176,43.95050048828125,18015.94921875,2109.989990234375,5117.0,17.143334092808544,15.556011995340942,13.885503862184807,10.874285408908944,19.369632261937536,22.21612723580855,21.62679954328627,53.29859166796035,6.195159407580925e-05,0.0003795789255193,68.18235707479906,57.93362233904772,6,4,0.5271872282028198
2015-06-22,0.4234276305099502,102.91838073730467,2.6203112701361366,20.058192863958606,3.2966875347859674,29.58458137512207,44.0790901184082,18119.779296875,2122.85009765625,5153.97021484375,16.766292587908218,15.387246810898661,13.709817764886198,10.998777662206932,18.16939489954865,21.831835057436003,21.20567346811801,51.96937281875394,0.00032922477536936385,0.0005175235105579,62.3379150237432,64.48056637848202,6,0,0.5136322975158691
2015-06-23,0.4145122572986219,103.00204467773438,2.573375271587755,19.84153111162895,3.2920430263103513,29.43765640258789,43.95050048828125,18144.0703125,2124.199951171875,5160.08984375,16.712962801069963,14.941543766525635,13.791731053363886,10.774801838762809,18.145849096642493,21.851821967311093,21.201696360596152,44.528710259613064,-0.0005461862900248524,-0.0002864727537218,25.974129931555932,52.16480067669939,6,1,0.508549153804779
2015-06-24,0.41114836364347457,102.47211456298828,2.6574584310367695,19.350353539266607,3.2845331428317346,29.126523971557617,43.50278854370117,17966.0703125,2108.580078125,5122.41015625,16.576526384328933,15.322650150319168,13.517375374953456,11.038126355768453,18.46928042331405,21.8554676289304,21.211109384934428,42.094758711397006,-0.0016302954424764627,-0.0010974098986997,12.337590596040869,33.549878517113335,6,2,0.5124222040176392
2015-06-25,0.4137124742397774,102.267578125,2.7087166608939937,19.674757138097938,3.286708365635535,29.105487823486328,43.29800796508789,17890.359375,2102.31005859375,5112.18994140625,16.72386962544002,14.670521878694245,13.788345917428996,10.859018228147887,18.18483183280043,21.8909718812125,21.202452176386085,44.58041187293679,-0.0021520506199199014,-0.0012961221960155,23.02666619667144,20.446128908089413,6,3,0.5020139813423157
2015-06-26,0.40680686178218506,101.58888244628906,2.7093826768129303,19.858846234855772,3.2582252757671375,28.381006240844727,42.10731887817383,17946.6796875,2101.489990234375,5080.509765625,17.29093998265447,16.81914160391824,14.418022165699892,11.103467395592086,18.878864802717068,22.33778481905497,22.069729899413527,39.65413048162522,-0.0033639940936596243,-0.0020091303400042,6.122318586908942,13.82885845987375,6,4,0.4870068728923797
2015-06-29,0.39676528945279715,99.19026947021484,2.9882040263508176,19.786068070693023,3.2303226628806576,27.584379196166992,40.9261589050293,17596.349609375,2057.639892578125,4958.47021484375,17.744880255779194,16.495284802293384,14.268050709469104,11.61549107852535,18.572027505042385,22.02589594076205,21.42912191674138,33.84655640906645,-0.005465593506287944,-0.0032960230238732,1.477841348649367,10.208942044076585,6,0,0.48676466941833496
2015-06-30,0.39660239632456973,99.54353332519533,2.956471535796025,19.570986916594634,3.234910219376766,27.683578491210938,41.00235366821289,17619.509765625,2063.110107421875,4986.8701171875,17.365412415773235,16.110124062103296,15.290365324875626,11.088292827848269,18.65543661850238,22.129004918429278,21.43348151881756,33.76061850621228,-0.007066234758574273,-0.0039253803331307,6.511575299865106,4.703911745141138,6,1,0.4937842190265655
2015-07-01,0.4013126445702357,100.33377838134766,2.8384935060559893,19.528886867593304,3.238600060802949,27.749717712402344,40.75946044921875,17757.91015625,2077.419921875,5013.1201171875,16.873888985132325,15.774703668020068,14.181819644159967,12.121608929585332,18.281533624035138,22.038939216480667,21.319108851582392,38.62445727482526,-0.0076828409287173225,-0.0036372404053105,20.00002934867233,9.3298153323956,7,2,0.4942682683467865
2015-07-02,0.40163663441077607,100.36168670654295,2.8786365531407747,18.797499440330814,3.2445456388385012,27.878978729248047,40.93567657470703,17730.109375,2076.780029296875,5009.2099609375,16.835906224169545,15.7982485871024,13.817808914717737,11.433893080082035,18.23531456900878,21.820724127014195,21.122585434025545,38.957317240402226,-0.00804018779850542,-0.0031979261089488,20.930156974738416,15.813920541091951,7,3,0.488216996192932
2015-07-06,0.39757875655344627,100.12923431396484,2.890927171896462,19.185106187168955,3.2289068276490775,27.47314453125,40.140323638916016,17683.580078125,2068.760009765625,4991.93994140625,17.006439521915166,16.104159086622865,14.933729703132725,12.660331092405906,18.316763641627677,21.97212404922282,21.278012648344546,36.30642849187523,-0.008707485940942537,-0.0030966684567638,9.302301778959574,16.744162700790106,7,0,0.47901910543441767
